Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-40,3311,910,316,187,164,18,2265,12193,1627,-70,8213,0,30564,28408,28375.0
00:05,-40,3345,910,314,185,164,18,2264,12242,1508,-6,8152,0,28237,27990,28350.0
00:10,-40,3412,910,314,185,157,19,2265,12233,1354,-12,8215,0,28237,27990,28372.0
00:15,-39,3394,910,311,185,134,18,2265,12333,1314,-31,8169,0,28237,27990,28275.0
00:20,-39,3375,909,309,185,131,19,2266,12236,1329,-32,8220,0,28237,27666,28186.0
00:25,-40,3392,909,312,185,132,19,2265,12039,1332,-11,8228,0,28237,27666,28064.0
00:30,-39,3395,909,313,184,132,19,2266,12010,1330,-43,8109,0,28237,27666,27903.0
00:35,-39,3330,910,312,184,132,19,2266,11843,1237,-72,8294,0,28237,27345,27753.0
00:40,-40,3241,909,313,184,133,19,2266,11780,1219,-66,8391,0,28237,27345,27632.0
00:45,-39,3176,909,315,184,133,19,2266,11860,1026,-28,8529,0,28237,27345,27516.0
00:50,-39,3135,909,314,184,133,20,2265,12001,975,-49,8549,0,28237,27044,27412.0
00:55,-39,3175,910,314,184,133,20,2267,11603,957,-48,8453,0,28237,27044,26939.0
01:00,-39,3179,909,313,184,132,19,2266,11341,930,-63,8402,0,28237,27044,26612.0
01:05,-39,3128,910,314,184,135,19,2266,11212,849,-47,8553,0,26638,26725,26521.0
01:10,-39,3100,910,314,185,138,20,2266,11180,788,-32,8611,0,26638,26725,26533.0
01:15,-39,3086,910,314,185,138,19,2267,11250,779,-51,8473,0,26638,26725,26412.0
01:20,-39,3065,910,316,185,138,19,2266,11164,779,-52,8443,0,26638,25921,26263.0
01:25,-39,3028,910,317,185,138,18,2267,11053,766,-63,8481,0,26638,25921,26140.0
01:30,-39,2981,910,315,184,139,18,2267,10959,764,-57,8511,0,26638,25921,26009.0
01:35,-39,2956,910,315,185,139,18,2267,10809,735,-40,8550,0,26638,25628,25849.0
