Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-37,1067,1012,279,203,180,16,1125,10195,1354,-16,9041,0,25685,24529,24407.0
00:05,-37,1034,1012,280,203,180,16,1125,10061,1409,-46,9085,0,23649,24139,24232.0
00:10,-37,1019,1011,279,204,180,16,1125,9745,1450,-38,9165,0,23649,24139,24072.0
00:15,-37,1000,1011,279,203,181,17,1125,9527,1415,-24,9205,0,23649,24139,23855.0
00:20,-37,965,1012,281,203,181,17,1125,9279,1534,15,9165,0,23649,23513,23637.0
00:25,-38,947,1013,279,203,181,17,1125,8924,1555,10,9242,0,23649,23513,23452.0
00:30,-38,917,1014,280,203,181,17,1126,8720,1556,3,9337,0,23649,23513,23296.0
00:35,-38,904,1015,279,203,180,18,1125,8419,1609,35,9509,0,23649,23012,23205.0
00:40,-38,888,1015,280,203,180,17,1125,8168,1652,62,9585,0,23649,23012,23110.0
00:45,-38,864,1014,279,203,180,17,1126,8027,1604,54,9673,0,23649,23012,23021.0
00:50,-38,822,1014,279,203,180,17,1126,8078,1546,52,9652,0,23649,22629,22924.0
00:55,-38,808,1014,278,203,180,17,1126,8038,1520,50,9620,0,23649,22629,22812.0
01:00,-38,813,1015,279,203,180,17,1126,8017,1471,28,9562,0,23649,22629,22706.0
01:05,-38,831,1015,278,203,181,17,1126,8054,1280,15,9604,0,22551,22369,22615.0
01:10,-38,848,1014,278,203,181,16,1126,7992,1235,8,9695,0,22551,22369,22525.0
01:15,-38,843,1010,278,203,180,16,1126,8007,1178,-2,9647,0,22551,22369,22455.0
01:20,-38,843,1016,278,203,180,16,1126,8068,1183,-10,9503,0,22551,22102,22339.0
01:25,-38,863,1015,278,203,179,16,1126,8036,1171,-22,9433,0,22551,22102,22234.0
01:30,-38,853,1016,278,203,179,16,1126,7998,1160,-25,9417,0,22551,22102,22155.0
01:35,-38,831,1015,279,203,179,17,1126,7969,1163,-25,9364,0,22551,21835,22043.0
01:40,-38,820,1016,277,203,179,17,1126,7849,1168,-19,9383,0,22551,21835,21959.0
01:45,-38,814,1017,277,203,179,18,1126,7682,1159,-6,9460,0,22551,21835,21865.0
01:50,-37,784,1016,275,203,179,18,1126,7658,1141,-6,9421,0,22551,21626,21779.0
01:55,-38,774,1016,276,203,179,18,1126,7584,1116,-7,9471,0,22551,21626,21710.0
02:00,-38,788,1017,275,203,180,18,1125,7487,1066,1,9503,0,22551,21626,21620.0
02:05,-38,788,1017,276,204,179,18,1125,7493,1031,-6,9428,0,21703,21437,21500.0
02:10,-38,803,1017,276,203,180,18,1125,7490,1003,-4,9340,0,21703,21437,21401.0
02:15,-38,800,1017,279,203,181,18,1125,7401,1022,-2,9348,0,21703,21437,21331.0
02:20,-38,787,1017,279,204,181,18,1126,7359,1022,-6,9348,0,21703,21128,21279.0
02:25,-38,764,1017,280,203,181,18,1126,7276,1038,12,9431,0,21703,21128,21291.0
02:30,-38,747,1015,279,203,180,18,1125,7190,1044,27,9514,0,21703,21128,21275.0
02:35,-38,716,1016,280,203,181,18,1125,7154,1047,31,9523,0,21703,20990,21250.0
02:40,-38,705,1015,281,203,181,18,1125,7142,1036,11,9524,0,21703,20990,21201.0
02:45,-38,703,1016,280,204,180,17,1125,7149,1012,10,9504,0,21703,20990,21150.0
02:50,-38,709,1014,279,204,180,17,1125,7187,1007,16,9450,0,21703,21052,21118.0
02:55,-38,716,1015,279,204,180,16,1126,7159,1003,-23,9426,0,21703,21052,21052.0
03:00,-38,719,1017,280,204,180,16,1125,7187,980,-41,9400,0,21703,21052,20975.0
03:05,-40,719,1017,282,204,181,16,1125,7126,959,-49,9471,0,21255,20943,20959.0
03:10,-40,717,1016,281,204,181,16,1126,7077,932,-49,9550,0,21255,20943,20966.0
03:15,-40,756,1017,281,204,181,16,1125,7078,930,-44,9480,0,21255,20943,20924.0
03:20,-40,785,1017,279,204,181,16,1126,7003,930,-32,9487,0,21255,20840,20922.0
03:25,-40,798,1017,279,204,181,16,1125,6986,929,-26,9444,0,21255,20840,20869.0
03:30,-39,792,1016,278,204,181,16,1126,6948,927,-25,9460,0,21255,20840,20850.0
03:35,-39,785,1016,278,204,181,16,1126,6928,928,-19,9464,0,21255,20805,20834.0
03:40,-39,781,1016,278,204,181,17,1125,6864,931,-20,9505,0,21255,20805,20807.0
03:45,-39,766,1015,279,204,180,17,1126,6838,929,-19,9538,0,21255,20805,20806.0
03:50,-39,737,1015,279,205,181,17,1126,6876,932,-18,9490,0,21255,20862,20768.0
03:55,-39,723,1015,279,203,181,17,1126,6930,941,-17,9435,0,21255,20862,20753.0
04:00,-39,719,1016,282,203,181,17,1126,6998,958,-19,9356,0,21255,20862,20768.0
04:05,-39,710,1016,282,202,183,17,1126,7137,958,-16,9261,0,21402,20920,20813.0
04:10,-39,718,1015,282,202,185,17,1126,7218,1000,-17,9243,0,21402,20920,20899.0
04:15,-39,738,1016,283,202,187,17,1126,7176,1016,3,9225,0,21402,20920,20918.0
04:20,-39,755,1016,280,202,187,16,1126,7192,989,-7,9231,0,21402,21013,20944.0
04:25,-39,779,1018,283,203,187,16,1127,7293,993,-8,9129,0,21402,21013,20954.0
04:30,-39,796,1016,281,203,186,16,1127,7301,992,-15,9104,0,21402,21013,20954.0
04:35,-40,818,1017,281,203,186,16,1126,7627,994,-7,9067,0,21402,21122,21265.0
04:40,-40,844,1017,279,204,186,17,1127,7761,1001,-2,9060,0,21402,21122,21424.0
04:45,-40,847,1016,278,204,186,16,1127,7766,1000,-6,9074,0,21402,21122,21454.0
