Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-41,2731,934,269,208,148,19,2259,8874,2072,36,7233,0,25660,24319,24278
00:05,-41,2694,933,270,211,147,18,2259,9158,1802,9,7212,0,23973,24068,24219
00:10,-41,2684,934,272,212,141,18,2259,9469,1777,-79,7053,0,23973,24068,24161
00:15,-41,2687,930,273,214,142,18,2259,9537,1767,-125,6963,0,23973,24068,24035
00:20,-41,2663,934,273,214,142,18,2259,9550,1775,-118,6896,0,23973,23755,23956
00:25,-41,2637,935,273,215,142,19,2259,9492,1760,-118,6854,0,23973,23755,23841
00:30,-41,2631,934,273,215,143,19,2259,9456,1740,-119,6827,0,23973,23755,23752
00:35,-41,2632,933,271,215,142,19,2259,9369,1712,-119,6839,0,23973,23438,23641
00:40,-41,2642,932,270,215,142,18,2259,9270,1704,-149,6865,0,23973,23438,23531
00:45,-41,2634,932,271,215,142,18,2259,9188,1697,-153,6938,0,23973,23438,23439
00:50,-41,2660,932,273,215,141,18,2259,9053,1677,-159,6924,0,23973,23132,23337
00:55,-41,2683,932,271,215,142,19,2259,9065,1653,-162,6838,0,23973,23132,23193
01:00,-41,2688,932,271,215,142,19,2259,9004,1553,-121,6794,0,23973,23132,23146
01:05,-41,2691,932,270,215,142,19,2258,9127,1335,-136,6821,0,22911,22865,23056
01:10,-42,2675,932,269,215,142,19,2260,9189,1292,-115,6792,0,22911,22865,22967
01:15,-42,2653,931,272,215,142,19,2259,9165,1295,-113,6771,0,22911,22865,22900
01:20,-42,2630,932,275,215,143,20,2260,9112,1363,-112,6706,0,22911,22631,22821
01:25,-42,2576,932,276,215,143,19,2260,9055,1364,-112,6696,0,22911,22631,22736
01:30,-42,2566,931,278,216,143,19,2260,9035,1352,-133,6667,0,22911,22631,22662
01:35,-42,2556,932,278,216,142,18,2259,9043,1282,-153,6664,0,22911,22388,22571
01:40,-42,2566,932,281,216,142,19,2260,8983,1276,-161,6649,0,22911,22388,22489
01:45,-42,2588,932,282,216,142,19,2259,8898,1278,-161,6657,0,22911,22388,22443
01:50,-42,2604,932,284,216,142,19,2259,8762,1272,-171,6711,0,22911,22193,22369
01:55,-42,2593,931,291,215,142,19,2260,8691,1267,-170,6727,0,22911,22193,22310
02:00,-42,2607,931,295,215,142,18,2258,8650,1144,-152,6707,0,22911,22193,22228
02:05,-42,2633,931,298,215,142,18,2257,8717,1020,-178,6739,0,22144,22058,22202
02:10,-42,2637,932,297,215,142,19,2257,8739,1020,-154,6695,0,22144,22058,22157
02:15,-42,2642,932,298,214,142,19,2257,8671,1023,-108,6638,0,22144,22058,22091
02:20,-42,2664,933,302,214,142,19,2258,8601,1020,-141,6600,0,22144,21898,22015
02:25,-42,2654,933,301,214,142,19,2257,8595,1021,-91,6583,0,22144,21898,22010
02:30,-42,2635,933,301,214,142,19,2257,8470,1023,-53,6623,0,22144,21898,21975
