Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-36,1263,803,272,206,122,5,457,11270,587,-45,6947,0,22346,21519,21297
00:05,-36,1256,804,271,205,121,6,458,11557,582,-100,6905,0,21082,21340,21302
00:10,-36,1286,803,271,205,120,5,457,11525,560,-72,6847,0,21082,21340,21317
00:15,-36,1342,804,271,205,120,5,458,11528,532,-117,6834,0,21082,21340,21224
00:20,-36,1404,805,271,205,116,5,458,11427,517,-133,6944,0,21082,21168,21201
00:25,-36,1417,804,272,205,114,5,458,11272,493,-124,7013,0,21082,21168,21099
00:30,-36,1410,804,274,205,111,4,458,11390,195,-71,7250,0,21082,21168,21052
00:35,-36,1383,805,272,205,110,5,458,11467,172,-23,7186,0,21082,20926,21006
00:40,-36,1379,803,272,205,110,5,456,11558,191,-87,7134,0,21082,20926,20912
00:45,-36,1426,803,269,204,109,5,457,11571,184,-91,7083,0,21082,20926,20870
00:50,-35,1472,803,270,204,109,5,457,11474,176,-88,7131,0,21082,20804,20814
00:55,-36,1469,803,270,205,110,5,456,11429,168,-30,7040,0,21082,20804,20767
01:00,-36,1445,803,269,205,110,5,457,11459,167,-36,7027,0,21082,20804,20749
01:05,-35,1441,804,268,205,110,6,457,11508,155,-101,7042,0,20359,20666,20694
01:10,-36,1424,804,266,205,110,5,458,11491,138,-98,7098,0,20359,20666,20679
01:15,-36,1407,804,268,205,110,6,457,11457,137,-116,7139,0,20359,20666,20635
01:20,-36,1399,803,269,205,110,5,457,11421,138,-121,7120,0,20359,20552,20566
01:25,-36,1411,804,270,205,110,6,458,11412,136,-139,7041,0,20359,20552,20492
01:30,-36,1405,803,270,205,109,7,458,11407,133,-153,6989,0,20359,20552,20431
01:35,-35,1401,804,271,205,108,6,459,11414,132,-144,6963,0,20359,20370,20393
01:40,-35,1425,803,275,205,109,6,458,11311,134,-138,6987,0,20359,20370,20363
01:45,-36,1450,803,273,204,108,6,459,11363,133,-140,6901,0,20359,20370,20317
01:50,-36,1467,802,272,204,109,6,459,11204,134,-73,6889,0,20359,20323,20298
01:55,-36,1438,802,273,205,109,6,459,11091,136,-55,6885,0,20359,20323,20221
02:00,-35,1377,802,274,205,109,6,459,11156,139,-100,6858,0,20359,20323,20107
02:05,-35,1325,802,273,205,109,6,460,11086,143,-140,6959,0,19864,20194,20051
02:10,-35,1355,802,273,205,109,6,459,11076,131,-173,6993,0,19864,20194,20015
02:15,-35,1445,802,272,205,109,5,459,11030,129,-173,6909,0,19864,20194,19969
02:20,-35,1575,802,272,205,109,5,459,10954,123,-200,6875,0,19864,20046,19945
02:25,-35,1699,802,271,205,109,5,459,10936,122,-255,6886,0,19864,20046,19897
02:30,-35,1767,803,269,205,110,4,459,10911,114,-259,6545,0,19864,20046,19567
02:35,-35,1815,802,271,205,110,4,459,10841,117,-291,6937,0,19864,19902,19864
02:40,-35,1866,801,270,205,108,4,460,10689,117,-250,6948,0,19864,19902,19832
02:45,-35,1929,802,270,205,108,5,460,10703,123,-254,6865,0,19864,19902,19835
02:50,-35,1940,803,270,205,107,5,460,10732,122,-248,6802,0,19864,19928,19819
02:55,-36,1918,802,274,205,108,5,460,10604,123,-198,6808,0,19864,19928,19779
03:00,-36,1893,803,276,205,108,5,460,10591,130,-193,6805,0,19864,19928,19774
03:05,-36,1884,802,276,205,107,5,460,10615,129,-160,6741,0,19720,19914,19779
03:10,-36,1840,803,275,205,107,5,461,10618,129,-149,6766,0,19720,19914,19803
03:15,-36,1775,803,275,205,108,5,460,10657,127,-148,6785,0,19720,19914,19814
03:20,-36,1706,803,275,206,108,5,460,10746,126,-131,6787,0,19720,19955,19860
03:25,-36,1689,802,274,206,116,5,460,10786,124,-113,6751,0,19720,19955,19892
03:30,-36,1716,802,272,205,117,5,458,10896,121,-172,6712,0,19720,19955,19908
03:35,-36,1707,803,274,205,116,4,458,10943,119,-175,6732,0,19720,20057,19915
03:40,-36,1673,802,278,205,116,4,457,10908,120,-148,6755,0,19720,20057,19898
03:45,-36,1682,802,277,205,115,4,456,10863,121,-120,6729,0,19720,20057,19902
03:50,-36,1672,802,278,205,113,5,456,10916,130,-117,6708,0,19720,20132,19943
03:55,-36,1678,802,277,205,114,5,456,10946,132,-129,6709,0,19720,20132,19955
04:00,-36,1654,802,276,205,114,5,456,10910,133,-126,6711,0,19720,20132,19913
04:05,-36,1634,802,279,205,115,5,457,10892,140,-63,6491,0,19961,20277,19745
04:10,-36,1604,801,280,205,116,5,457,10964,141,43,6553,0,19961,20277,20007
04:15,-36,1551,801,278,205,116,5,456,10910,143,49,6619,0,19961,20277,19998
04:20,-37,1519,801,278,205,115,5,457,10967,162,60,6614,0,19961,20396,20014
04:25,-37,1527,800,277,205,113,5,457,10929,240,50,6617,0,19961,20396,20051
04:30,-37,1546,802,275,205,113,5,457,10905,242,54,6636,0,19961,20396,20074
04:35,-36,1573,802,277,205,113,5,457,10936,258,51,6650,0,19961,20486,20159
04:40,-36,1608,802,277,205,113,5,457,10972,254,58,6648,0,19961,20486,20235
04:45,-36,1648,802,279,205,111,5,457,10995,253,60,6603,0,19961,20486,20255
04:50,-36,1682,802,277,205,111,5,458,10983,254,60,6627,0,19961,20880,20301
04:55,-36,1710,801,278,205,111,5,457,11040,257,59,6608,0,19961,20880,20371
05:00,-36,1714,801,275,205,112,5,458,10897,275,58,6605,0,19961,20880,20237
05:05,-36,1712,800,275,205,118,5,457,10994,347,98,6546,0,21241,21158,20406
05:10,-36,1733,802,273,205,164,5,458,11151,336,107,6461,0,21241,21158,20548
05:15,-36,1766,801,274,205,183,5,457,11245,333,112,6422,0,21241,21158,20665
05:20,-36,1787,800,275,205,182,5,457,11455,332,106,6421,0,21241,21325,20899
05:25,-36,1824,802,272,205,185,5,458,11630,337,98,6394,0,21241,21325,21068
05:30,-36,1878,802,269,205,186,5,458,11724,339,107,6300,0,21241,21325,21147
05:35,-36,1889,801,272,204,186,5,458,11727,547,96,6104,0,21241,21733,21282
05:40,-36,1876,801,272,205,186,5,458,11672,669,106,6053,0,21241,21733,21457
05:45,-36,1890,800,271,205,186,5,459,11729,660,130,6032,0,21241,21733,21564
05:50,-36,1923,801,271,204,186,5,459,11917,648,111,5933,0,21241,22479,21661
05:55,-36,1944,801,271,205,194,5,459,11991,687,82,6031,0,21241,22479,21822
06:00,-36,1932,801,270,205,225,4,459,11836,786,87,6251,0,21241,22479,21977
06:05,-36,1892,800,268,204,227,5,459,11808,1012,147,6414,0,23376,23105,22323
06:10,-36,1889,800,266,205,227,4,460,11863,1076,183,6513,0,23376,23105,22654
06:15,-36,1914,798,268,204,228,4,460,11822,1108,185,6737,0,23376,23105,22890
06:20,-36,1925,800,268,204,227,4,459,11861,1115,197,6851,0,23376,23693,23075
06:25,-36,1905,799,268,205,227,4,460,12024,1133,174,6873,0,23376,23693,23252
06:30,-36,1853,799,268,205,227,4,460,12254,1172,131,6894,0,23376,23693,23414
06:35,-37,1791,800,269,205,227,4,460,12485,1178,129,6874,0,23376,24171,23595
06:40,-37,1715,798,267,205,227,4,460,12610,1204,152,7013,0,23376,24171,23828
06:45,-36,1648,794,268,203,227,4,460,12711,1317,221,6998,0,23376,24171,23980
06:50,-36,1564,789,268,202,227,4,460,12759,1438,323,6970,0,23376,24686,24158
06:55,-30,1498,772,269,203,227,4,460,12758,1601,315,6959,0,23376,24686,24290
07:00,-17,1452,766,267,202,227,4,461,12766,1676,275,7057,0,23376,24686,24405
07:05,16,1400,775,266,202,227,4,460,12840,1660,337,7197,0,24677,24987,24642
07:10,82,1344,779,268,203,218,4,461,12820,1620,306,7424,0,24677,24987,24835
07:15,175,1287,772,270,204,192,5,460,12966,1651,365,7349,0,24677,24987,24925
07:20,304,1292,754,284,203,194,5,458,12869,1634,351,7388,0,24677,25098,24979
07:25,501,1342,757,282,203,194,4,457,12805,1625,288,7326,0,24677,25098,24992
07:30,736,1372,760,280,205,194,4,456,12747,1568,238,7230,0,24677,25098,24992
07:35,1041,1372,761,281,205,193,5,455,12602,1505,237,7145,0,24677,24983,24972
07:40,1414,1374,760,284,205,194,4,456,12459,1388,203,7005,0,24677,24983,24949
07:45,1830,1360,759,286,205,193,5,456,12344,1270,169,6890,0,24677,24983,24931
07:50,2289,1330,760,288,206,193,5,456,11961,1107,149,6999,0,24677,25027,24872
07:55,2787,1281,764,286,205,193,5,454,11787,1116,72,6783,0,24677,25027,24835
08:00,3301,1260,768,285,205,192,5,482,11742,1096,61,6329,0,24677,25027,24752
08:05,3864,1288,768,286,206,188,5,485,11569,955,144,5927,0,24359,24913,24714
08:10,4492,1303,767,285,207,184,4,484,11413,805,129,5621,0,24359,24913,24777
08:15,5105,1319,773,285,205,184,5,484,11272,766,131,5172,0,24359,24913,24670
08:20,5660,1330,775,286,203,184,5,484,10835,744,39,5006,0,24359,24543,24565
08:25,6218,1359,773,284,203,184,4,484,10332,715,20,5001,0,24359,24543,24528
08:30,6754,1367,772,287,201,184,4,484,9846,666,9,4889,0,24359,24543,24417
08:35,7290,1344,772,287,200,184,4,488,9609,564,-100,4819,0,24359,24266,24341
08:40,7778,1335,770,285,200,184,4,499,9582,551,-325,4729,0,24359,24266,24252
08:45,8335,1326,772,286,200,184,4,511,9598,582,-452,4414,0,24359,24266,24197
08:50,8785,1318,779,283,200,184,4,522,9565,578,-508,3981,0,24359,24093,24088
08:55,9144,1282,780,280,199,184,4,534,9443,571,-504,3734,0,24359,24093,24016
09:00,9429,1258,780,283,200,183,4,544,9350,575,-564,3517,0,24359,24093,23886
09:05,9827,1237,781,282,199,184,5,556,8833,621,-408,3355,0,23567,23803,23796
09:10,10065,1212,789,282,199,184,5,567,8371,644,-376,3336,0,23567,23803,23778
09:15,10263,1186,790,284,199,184,5,579,8231,674,-446,3216,0,23567,23803,23629
09:20,10458,1161,790,285,198,185,5,591,7985,703,-457,3195,0,23567,23438,23491
09:25,10624,1137,789,287,199,185,5,602,7669,684,-385,3142,0,23567,23438,23407
09:30,10747,1105,790,283,198,184,5,613,7532,600,-447,3151,0,23567,23438,23263
09:35,10811,1065,788,282,199,184,5,625,7693,391,-425,3240,0,23567,23103,23165
09:40,10874,1045,789,280,199,184,5,636,7880,307,-469,3174,0,23567,23103,23048
09:45,10926,1045,790,278,199,184,5,647,7929,305,-482,3090,0,23567,23103,22996
09:50,10992,1033,789,279,200,184,4,659,7880,288,-495,2990,0,23567,22855,22905
09:55,11064,1011,789,277,199,170,5,669,7969,315,-556,2859,0,23567,22855,22798
10:00,11133,999,788,276,198,152,5,681,7958,319,-574,2810,0,23567,22855,22745
10:05,11167,1004,788,272,199,143,5,692,7904,304,-598,2844,0,22940,22656,22673
10:10,11206,996,787,270,199,100,5,704,7895,298,-624,2825,0,22940,22656,22621
10:15,11240,969,762,270,199,92,6,715,7892,304,-651,2782,0,22940,22656,22509
10:20,11274,933,713,267,199,92,5,726,7875,308,-670,2730,0,22940,22420,22355
10:25,11333,911,714,269,199,93,6,738,7748,300,-685,2779,0,22940,22420,22301
