Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-37,3034,855,261,219,184,21,2265,6627,482,-215,10007,0,22734,22427,22394
00:05,-37,2989,855,264,219,185,21,2264,6954,192,-220,10311,0,22235,22173,22377
00:10,-37,2902,854,262,219,177,22,2265,7036,148,-136,10307,0,22235,22173,22369
00:15,-37,2862,854,261,219,175,21,2264,7037,129,-117,10293,0,22235,22173,22326
00:20,-37,2858,852,260,220,173,21,2264,6994,107,-109,10283,0,22235,22076,22268
00:25,-37,2869,852,263,220,172,20,2264,7034,42,-198,10271,0,22235,22076,22179
00:30,-37,2872,853,262,220,171,21,2265,7122,58,-199,10153,0,22235,22076,22112
00:35,-37,2887,852,261,220,172,21,2265,7099,23,-220,10086,0,22235,21849,22027
00:40,-37,2914,851,262,220,173,21,2265,7113,-53,-244,10084,0,22235,21849,21962
00:45,-37,2970,852,261,219,173,20,2266,7195,-92,-341,10165,0,22235,21849,21902
00:50,-37,2984,853,261,218,174,21,2266,7367,-355,-273,10241,0,22235,21592,21783
00:55,-37,3001,852,259,217,155,21,2266,7349,-352,-223,10174,0,22235,21592,21733
01:00,-36,2999,852,258,218,133,21,2267,7315,-353,-226,10193,0,22235,21592,21646
01:05,-39,3026,852,257,218,133,20,2266,7209,-379,-420,10592,0,21423,21424,21593
01:10,-38,3061,852,256,217,130,20,2265,7218,-350,-479,10668,0,21423,21424,21533
01:15,-38,3049,852,257,218,130,20,2266,7149,-364,-478,10629,0,21423,21424,21395
01:20,-41,3013,853,256,219,131,20,2266,7054,-364,-470,10664,0,21423,21243,21312
01:25,-39,2977,853,260,217,132,21,2266,6973,-364,-468,10732,0,21423,21243,21261
01:30,-39,2978,852,259,218,133,21,2266,6961,-349,-460,10696,0,21423,21243,21210
01:35,-38,3002,853,260,218,132,21,2267,6936,-361,-472,10681,0,21423,21048,21151
01:40,-37,2967,852,258,218,132,21,2266,6927,-360,-471,10692,0,21423,21048,21106
01:45,-37,2983,852,258,217,132,21,2266,6916,-362,-478,10664,0,21423,21048,21067
01:50,-37,2992,852,261,217,131,21,2266,6927,-368,-539,10696,0,21423,20899,20998
01:55,-37,2978,852,260,218,130,21,2265,6935,-365,-531,10685,0,21423,20899,20962
02:00,-37,2979,852,258,218,131,20,2266,6932,-369,-539,10673,0,21423,20899,20927
02:05,-37,3009,853,259,217,131,21,2266,6946,-364,-535,10594,0,20898,20813,20887
02:10,-37,3013,852,260,218,130,21,2266,6958,-347,-540,10544,0,20898,20813,20874
02:15,-37,3053,854,261,218,129,21,2266,6972,-347,-540,10450,0,20898,20813,20830
02:20,-37,3081,854,261,219,128,21,2267,6765,-49,-543,10090,0,20898,20707,20733
02:25,-37,3080,855,262,219,128,21,2266,6466,-63,-543,10158,0,20898,20707,20663
02:30,-37,3087,855,262,219,129,21,2266,6462,-52,-534,10146,0,20898,20707,20657
02:35,-37,3089,855,263,219,129,21,2266,6344,163,-601,9988,0,20898,20543,20637
02:40,-37,3043,854,263,219,131,21,2266,6125,279,-597,9965,0,20898,20543,20593
02:45,-37,3001,854,264,219,132,21,2266,6042,288,-548,9890,0,20898,20543,20548
02:50,-37,2960,855,265,218,132,21,2266,6089,294,-528,9803,0,20898,20509,20521
02:55,-37,2932,855,267,219,133,21,2265,6144,287,-529,9723,0,20898,20509,20475
03:00,-37,2943,856,266,219,133,21,2266,6163,278,-532,9687,0,20898,20509,20452
03:05,-38,2990,856,270,219,131,21,2265,6293,274,-578,9586,0,20733,20501,20462
03:10,-38,3030,855,271,219,140,22,2266,6402,257,-590,9453,0,20733,20501,20415
03:15,-39,3010,856,270,219,143,21,2266,6416,261,-590,9459,0,20733,20501,20423
03:20,-39,3023,855,270,219,144,21,2265,6415,272,-590,9430,0,20733,20483,20402
03:25,-38,3038,855,270,219,143,21,2266,6459,293,-578,9341,0,20733,20483,20398
03:30,-38,3033,855,272,219,143,22,2265,6442,310,-526,9259,0,20733,20483,20395
03:35,-38,3038,855,272,219,143,22,2265,6407,304,-491,9224,0,20733,20456,20422
03:40,-38,3047,855,273,219,143,21,2265,6389,298,-489,9211,0,20733,20456,20421
03:45,-38,3092,854,276,219,144,22,2265,6401,292,-488,9197,0,20733,20456,20458
03:50,-39,3143,854,273,219,142,21,2265,6423,285,-486,9134,0,20733,20590,20465
03:55,-39,3143,854,274,219,142,22,2265,6471,283,-482,9101,0,20733,20590,20476
04:00,-39,3142,835,274,219,143,21,2265,6414,286,-472,9191,0,20733,20590,20509
04:05,-39,3139,819,274,219,143,21,2264,6293,299,-369,9284,0,21188,20728,20617
04:10,-39,3118,820,272,218,146,21,2263,6229,324,-298,9281,0,21188,20728,20713
04:15,-39,3107,818,274,217,146,21,2264,6171,327,-264,9298,0,21188,20728,20746
04:20,-39,3104,818,275,217,147,22,2264,6173,335,-219,9262,0,21188,20964,20817
04:25,-39,3104,818,275,216,148,21,2264,6181,325,-221,9252,0,21188,20964,20819
04:30,-39,3105,818,275,217,148,21,2265,6256,336,-193,9200,0,21188,20964,20864
04:35,-39,3109,818,277,217,148,21,2265,6330,335,-170,9112,0,21188,21111,20911
04:40,-39,3119,819,277,216,149,21,2264,6403,320,-203,9116,0,21188,21111,20983
04:45,-40,3114,818,279,217,150,21,2265,6463,320,-187,9126,0,21188,21111,21059
04:50,-39,3069,818,282,215,149,21,2264,6644,339,-153,8995,0,21188,21543,21107
04:55,-40,3037,819,279,215,148,22,2264,6667,334,-175,9047,0,21188,21543,21166
05:00,-39,3075,818,276,218,148,21,2266,6690,297,-173,9039,0,21188,21543,21197
05:05,-39,3107,819,275,217,161,21,2266,6911,378,-230,9100,0,22502,21888,21415
05:10,-40,3111,819,274,217,188,21,2265,6877,402,-188,9210,0,22502,21888,21699
