Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-43,661,719,298,210,241,15,1108,9886,1895,12,6541,0,22020,21639,21456
00:05,-43,649,719,298,212,239,15,1108,9993,1772,-57,6577,0,21263,21365,21390
00:10,-44,635,719,276,213,237,15,1108,10131,1702,-65,6507,0,21263,21365,21303
00:15,-43,610,719,297,213,237,15,1108,9961,1680,-40,6643,0,21263,21365,21255
00:20,-43,585,719,298,212,237,15,1108,9685,1708,10,6755,0,21263,21166,21173
00:25,-43,561,720,299,213,238,15,1108,9538,1736,0,6795,0,21263,21166,21101
00:30,-44,550,719,298,212,238,16,1108,9528,1718,-21,6766,0,21263,21166,21008
00:35,-44,553,720,297,212,238,15,1108,9306,1700,2,6941,0,21263,20888,20935
00:40,-43,573,720,299,213,238,16,1109,9160,1729,-28,6976,0,21263,20888,20839
00:45,-43,641,719,299,212,238,15,1107,9115,1686,-5,6954,0,21263,20888,20783
00:50,-43,761,719,299,213,238,16,1108,9084,1648,-28,6935,0,21263,20627,20715
00:55,-43,817,719,282,213,238,15,1108,9089,1633,-14,6850,0,21263,20627,20646
01:00,-43,804,718,294,213,238,15,1108,9059,1615,9,6783,0,21263,20627,20591
01:05,-44,765,719,288,213,238,15,1109,8993,1494,7,6877,0,20506,20466,20525
01:10,-44,718,719,284,213,239,16,1107,9028,1450,19,6933,0,20506,20466,20511
01:15,-43,688,720,257,213,238,16,1108,9043,1423,14,6912,0,20506,20466,20432
01:20,-43,680,719,274,210,238,15,1107,9052,1406,3,6921,0,20506,20358,20416
01:25,-44,699,719,275,209,238,15,1108,9061,1398,2,6863,0,20506,20358,20350
01:30,-43,711,719,276,209,237,15,1108,9080,1404,2,6819,0,20506,20358,20317
01:35,-43,709,719,263,210,238,15,1108,8928,1412,2,6873,0,20506,20222,20222
01:40,-44,678,719,278,210,238,16,1108,8856,1416,2,6916,0,20506,20222,20200
01:45,-43,646,719,276,210,238,16,1108,8863,1407,2,6898,0,20506,20222,20155
01:50,-43,635,719,277,210,238,16,1108,8856,1409,2,6903,0,20506,20038,20124
01:55,-44,664,719,277,210,238,16,1107,8833,1403,2,6863,0,20506,20038,20066
02:00,-44,676,719,276,210,238,15,1107,8824,1365,2,6893,0,20506,20038,20069
02:05,-43,682,719,275,210,238,15,1107,8890,1306,-13,6835,0,20020,20016,19990
02:10,-43,692,719,255,210,236,15,1108,8865,1282,-14,6859,0,20020,20016,19960
02:15,-44,720,719,276,210,235,15,1108,8915,1261,-16,6855,0,20020,20016,19944
02:20,-43,737,719,276,210,236,16,1109,8886,1279,-6,6805,0,20020,19913,19917
