Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-13,1389,889,254,214,114,15,2264,7605,772,-241,9753,0,22471,21775,21715
00:05,-13,1393,891,254,213,114,15,2264,7673,771,-294,9790,0,21428,21597,21714
00:10,-13,1396,892,253,213,109,15,2265,7594,770,-230,9799,0,21428,21597,21693
00:15,-13,1410,891,253,213,106,15,2263,7549,762,-245,9704,0,21428,21597,21583
00:20,-13,1422,892,256,212,106,15,2264,7573,722,-275,9660,0,21428,21427,21498
00:25,-13,1431,892,256,213,108,14,2264,7524,699,-245,9612,0,21428,21427,21448
00:30,-13,1443,892,256,213,108,15,2264,7514,699,-271,9526,0,21428,21427,21346
00:35,-13,1451,892,254,212,108,14,2264,7481,699,-299,9512,0,21428,21131,21274
00:40,-13,1448,892,253,212,108,14,2264,7500,697,-342,9448,0,21428,21131,21160
00:45,-13,1447,892,254,212,107,14,2264,7428,695,-337,9416,0,21428,21131,21061
00:50,-13,1446,893,255,212,108,15,2264,7289,696,-292,9416,0,21428,20899,20997
00:55,-13,1433,892,254,212,108,15,2263,7134,708,-272,9456,0,21428,20899,20939
01:00,-13,1423,893,256,213,108,15,2264,7166,676,-272,9390,0,21428,20899,20866
01:05,-13,1422,892,256,212,108,15,2263,7037,685,-184,9301,0,20655,20785,20795
01:10,-13,1417,892,253,213,108,15,2263,6995,702,-161,9242,0,20655,20785,20769
01:15,-13,1412,892,253,213,108,16,2263,6976,716,-157,9190,0,20655,20785,20738
01:20,-13,1411,892,253,213,109,15,2263,6905,701,-172,9235,0,20655,20547,20666
01:25,-13,1415,892,253,213,108,16,2264,6855,677,-176,9284,0,20655,20547,20643
01:30,-13,1422,892,252,214,107,15,2265,6785,671,-184,9318,0,20655,20547,20590
01:35,-13,1416,892,252,213,105,15,2264,6761,670,-209,9369,0,20655,20343,20550
01:40,-13,1406,892,252,213,104,15,2264,6692,676,-199,9377,0,20655,20343,20501
01:45,-13,1410,893,252,213,104,15,2265,6634,672,-195,9380,0,20655,20343,20456
01:50,-13,1424,887,253,213,105,15,2264,6560,671,-191,9404,0,20655,20310,20426
01:55,-13,1441,892,253,213,105,15,2264,6613,670,-189,9344,0,20655,20310,20440
02:00,-13,1448,892,254,213,104,15,2264,6624,668,-182,9247,0,20655,20310,20365
02:05,-13,1456,892,254,213,105,15,2265,6717,693,-153,9049,0,20170,20313,20333
