Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-41,919,835,301,205,174,17,2268,8713,692,-239,8401,0,21503,21347,21281
00:05,-41,953,835,303,205,172,16,2268,8592,704,-348,8603,0,20949,21154,21276
00:10,-41,970,834,304,211,158,16,2268,8592,719,-391,8629,0,20949,21154,21233
00:15,-41,984,834,304,211,157,16,2268,8628,744,-426,8555,0,20949,21154,21137
00:20,-41,996,834,304,211,157,17,2268,8519,835,-453,8479,0,20949,20930,21005
00:25,-41,973,834,304,211,157,16,2268,8433,854,-429,8403,0,20949,20930,20921
00:30,-41,961,834,303,210,157,16,2269,8381,864,-412,8354,0,20949,20930,20843
00:35,-41,955,834,303,214,157,16,2268,8285,853,-414,8383,0,20949,20635,20782
00:40,-41,952,834,303,214,158,17,2268,8277,875,-429,8334,0,20949,20635,20714
00:45,-41,981,835,302,214,158,16,2268,8240,854,-412,8277,0,20949,20635,20646
00:50,-41,987,834,301,215,158,16,2268,8166,814,-379,8250,0,20949,20428,20567
00:55,-41,976,835,303,215,158,16,2267,8075,819,-359,8234,0,20949,20428,20489
01:00,-41,984,834,303,215,158,16,2268,7868,843,-306,8288,0,20949,20428,20427
01:05,-41,985,835,303,215,157,17,2267,7613,839,-218,8341,0,20235,20236,20394
01:10,-41,985,835,303,215,157,17,2267,7351,878,-183,8434,0,20235,20236,20373
01:15,-41,967,835,303,215,157,16,2267,7300,842,-177,8450,0,20235,20236,20334
01:20,-41,949,834,304,215,157,16,2267,7338,832,-177,8422,0,20235,20150,20305
01:25,-41,945,835,302,215,158,17,2268,7367,840,-160,8354,0,20235,20150,20269
01:30,-41,935,835,302,215,158,17,2268,7296,850,-142,8345,0,20235,20150,20238
01:35,-41,908,834,303,215,158,17,2268,7152,877,-21,8280,0,20235,20088,20236
01:40,-41,897,835,302,215,159,17,2268,7099,868,-97,8361,0,20235,20088,20203
01:45,-41,892,834,300,215,158,16,2268,7132,839,-92,8365,0,20235,20088,20177
01:50,-41,898,835,297,215,157,16,2269,7139,848,-158,8406,0,20235,20067,20144
01:55,-41,903,835,297,215,141,16,2268,7197,831,-181,8453,0,20235,20067,20114
02:00,-41,918,835,298,215,115,16,2269,7257,826,-199,8412,0,20235,20067,20067
02:05,-40,917,836,299,216,117,17,2269,7363,856,-226,8378,0,19808,20040,20080
02:10,-41,912,835,298,216,117,17,2268,7309,848,-189,8327,0,19808,20040,20045
02:15,-41,919,836,298,216,117,16,2268,7298,824,-165,8296,0,19808,20040,20031
02:20,-41,924,836,299,216,117,15,2269,7320,815,-173,8266,0,19808,19979,19994
02:25,-40,932,835,298,215,117,15,2268,7323,811,-191,8293,0,19808,19979,19987
02:30,-40,942,835,298,216,117,14,2269,7328,807,-191,8274,0,19808,19979,19969
02:35,-41,930,836,297,216,116,15,2269,7353,806,-279,8272,0,19808,19913,19856
02:40,-41,909,836,296,215,116,15,2268,7339,804,-238,8238,0,19808,19913,19815
02:45,-40,910,836,299,216,116,15,2268,7363,809,-261,8237,0,19808,19913,19805
02:50,-40,909,837,298,216,116,15,2269,7336,808,-275,8260,0,19808,19870,19788
02:55,-40,914,836,297,216,116,15,2268,7230,800,-170,8214,0,19808,19870,19782
03:00,-40,904,837,297,216,115,15,2269,7179,794,-152,8173,0,19808,19870,19767
03:05,-41,883,837,297,216,123,15,2268,7283,802,-198,8163,0,19681,19864,19804
03:10,-41,884,837,297,215,159,15,2269,7309,829,-213,8115,0,19681,19864,19809
03:15,-42,903,837,298,216,178,15,2269,7288,848,-204,8080,0,19681,19864,19814
03:20,-41,895,836,297,216,180,15,2269,7267,850,-194,8093,0,19681,19847,19848
03:25,-41,882,836,298,216,179,15,2268,7288,857,-187,8043,0,19681,19847,19827
03:30,-41,883,836,299,216,179,15,2267,7324,855,-182,7983,0,19681,19847,19821
03:35,-41,897,837,298,215,178,15,2268,7311,838,-181,8016,0,19681,19909,19832
03:40,-41,912,836,299,215,178,14,2268,7300,844,-176,8030,0,19681,19909,19855
03:45,-41,908,837,298,215,178,15,2268,7303,857,-171,8023,0,19681,19909,19882
03:50,-41,869,837,299,215,179,15,2269,7379,876,-174,7975,0,19681,20065,19894
03:55,-42,840,837,302,215,179,14,2268,7416,868,-175,7971,0,19681,20065,19921
04:00,-41,834,837,302,215,178,14,2268,7468,831,-181,8000,0,19681,20065,19953
04:05,-41,823,837,301,215,178,14,2268,7490,835,-201,8156,0,20145,20303,20063
04:10,-41,814,837,301,215,178,14,2267,7490,861,-205,8251,0,20145,20303,20164
04:15,-41,814,837,301,215,179,15,2266,7503,866,-206,8282,0,20145,20303,20218
04:20,-41,823,837,301,215,180,15,2267,7620,903,-213,8230,0,20145,20469,20290
04:25,-42,808,837,301,215,180,15,2267,7691,926,-193,8151,0,20145,20469,20334
04:30,-42,811,836,300,215,181,15,2267,7846,912,-187,8002,0,20145,20469,20389
04:35,-42,816,836,301,215,181,15,2268,7977,985,-173,7952,0,20145,20699,20508
04:40,-42,836,836,302,215,180,15,2267,8059,986,-173,7900,0,20145,20699,20640
04:45,-42,856,836,303,215,180,15,2268,8097,999,-169,7915,0,20145,20699,20690
04:50,-42,844,836,304,215,179,15,2268,8106,989,-131,7942,0,20145,21239,20761
04:55,-42,813,836,302,215,180,15,2266,8065,955,-153,8103,0,20145,21239,20850
05:00,-42,798,836,302,215,179,15,2268,8146,945,-172,8248,0,20145,21239,20969
05:05,-42,796,836,301,215,179,15,2267,8261,1076,-76,8234,0,21733,21654,21235
05:10,-42,778,835,302,216,179,15,2267,8166,1128,-44,8368,0,21733,21654,21458
05:15,-42,753,836,300,216,179,15,2267,8163,1159,-31,8499,0,21733,21654,21622
05:20,-42,729,836,300,216,179,15,2267,8169,1163,13,8507,0,21733,22131,21735
05:25,-42,700,836,299,217,178,15,2268,8214,1171,19,8538,0,21733,22131,21794
05:30,-42,679,835,300,217,178,14,2267,8226,1171,37,8610,0,21733,22131,21903
05:35,-42,677,836,303,216,178,14,2268,8265,1161,72,8589,0,21733,22457,21982
05:40,-43,658,836,302,216,179,14,2268,8342,1165,105,8603,0,21733,22457,22116
05:45,-42,621,836,302,216,179,14,2268,8480,1188,123,8540,0,21733,22457,22203
05:50,-43,562,837,300,217,179,15,2268,8698,1248,199,8425,0,21733,22984,22379
05:55,-43,522,835,299,216,181,15,2267,8824,1326,217,8287,0,21733,22984,22475
06:00,-43,473,835,302,216,179,15,2268,9047,1431,225,8152,0,21733,22984,22656
06:05,-43,447,836,303,217,179,16,2268,9440,1598,297,7957,0,23954,23702,23087
06:10,-43,430,836,302,217,185,15,2267,9666,1686,316,7965,0,23954,23702,23499
06:15,-43,392,835,303,216,192,15,2268,9824,1746,308,7986,0,23954,23702,23722
06:20,-42,370,834,301,217,192,14,2267,9900,1841,358,8006,0,23954,24286,23896
06:25,-41,367,835,302,216,191,15,2268,9916,1882,503,7947,0,23954,24286,24132
06:30,-36,364,835,302,216,191,15,2268,10123,1875,442,7880,0,23954,24286,24267
06:35,-27,357,835,300,217,190,15,2268,10351,1844,394,7935,0,23954,24698,24441
06:40,4,346,835,301,216,189,16,2268,10465,1874,405,7912,0,23954,24698,24590
06:45,49,326,836,301,216,188,16,2269,10537,1934,407,7879,0,23954,24698,24720
06:50,137,294,835,303,216,189,15,2267,10571,1961,419,7904,0,23954,25244,24871
06:55,245,274,835,303,216,190,15,2268,10569,1971,417,7909,0,23954,25244,25009
07:00,412,265,835,301,215,189,15,2268,10646,1987,427,7762,0,23954,25244,25106
07:05,633,266,835,302,215,190,15,2268,10830,2054,349,7649,0,25187,25627,25365
07:10,877,255,835,305,216,190,15,2268,10847,2104,384,7522,0,25187,25627,25605
07:15,1180,247,830,303,215,191,15,2267,10884,2003,397,7371,0,25187,25627,25727
07:20,1527,252,835,301,216,189,14,2268,10845,1964,394,7219,0,25187,25755,25791
07:25,1817,258,834,299,215,188,15,2268,10734,1880,339,7123,0,25187,25755,25752
07:30,2151,264,834,299,215,187,16,2268,10670,1769,336,7005,0,25187,25755,25751
07:35,2460,269,834,299,215,187,16,2269,10639,1799,323,6766,0,25187,25655,25762
07:40,2729,286,834,300,214,187,16,2269,10580,1763,245,6626,0,25187,25655,25781
07:45,3025,311,836,301,215,187,15,2268,10769,1681,201,6393,0,25187,25655,25776
07:50,3408,339,835,299,214,188,15,2269,10660,1549,248,6208,0,25187,25828,25740
07:55,3779,375,832,299,215,197,15,2268,10632,1464,339,5912,0,25187,25828,25749
08:00,4227,388,835,301,214,219,15,2268,10545,1433,352,5471,0,25187,25828,25772
08:05,4629,403,837,302,215,230,16,2268,10526,1320,362,5204,0,25526,25788,25803
08:10,5024,398,836,299,214,231,16,2268,10521,1319,449,4828,0,25526,25788,25855
08:15,5328,400,835,298,214,226,15,2268,10489,1298,462,4557,0,25526,25788,25869
08:20,5570,409,835,298,214,221,16,2267,10456,1145,390,4635,0,25526,25664,25929
08:25,5860,408,835,299,215,222,15,2268,10528,1134,191,4662,0,25526,25664,25898
08:30,6081,394,835,301,215,221,16,2268,10482,1101,142,4682,0,25526,25664,25911
08:35,6157,379,832,300,215,221,16,2267,10301,1079,178,4797,0,25526,25713,25922
08:40,6273,360,836,299,215,219,16,2269,10206,1102,159,4800,0,25526,25713,25950
08:45,6482,337,836,300,215,218,15,2268,10093,1083,147,4724,0,25526,25713,25965
08:50,6686,313,836,301,216,218,16,2267,10041,1041,116,4607,0,25526,25746,25942
08:55,6768,306,835,299,216,218,16,2268,10157,1082,5,4529,0,25526,25746,25933
09:00,6948,314,836,294,216,219,16,2268,10314,1116,-46,4307,0,25526,25746,25950
09:05,7083,279,836,299,216,218,16,2269,10331,843,15,4355,0,25255,25776,25993
09:10,6995,257,835,302,215,192,16,2268,10430,897,32,4384,0,25255,25776,26053
09:15,7115,247,835,302,216,159,16,2267,10484,898,7,4268,0,25255,25776,25991
09:20,7130,237,835,302,215,160,16,2269,10551,868,-18,4212,0,25255,25742,25921
09:25,7189,236,835,301,215,159,16,2268,10618,787,-90,4289,0,25255,25742,25902
09:30,7169,242,835,300,215,157,15,2268,10673,763,-50,4303,0,25255,25742,25894
09:35,7050,232,835,301,216,156,16,2269,10777,789,-86,4238,0,25255,25662,25816
09:40,7055,226,834,303,215,156,16,2269,10786,788,-169,4252,0,25255,25662,25794
09:45,6925,220,835,303,216,156,15,2268,10767,792,-137,4366,0,25255,25662,25781
09:50,6724,214,834,301,216,156,16,2269,10845,806,-56,4349,0,25255,25554,25700
09:55,6691,200,834,299,216,156,16,2268,10829,787,-49,4414,0,25255,25554,25646
10:00,6631,210,835,301,216,157,17,2269,10835,811,-131,4493,0,25255,25554,25557
10:05,6770,265,835,302,216,157,17,2268,10672,813,-90,4443,0,24798,25375,25586
10:10,7030,243,834,304,216,157,17,2267,10627,824,-37,4159,0,24798,25375,25617
10:15,7262,234,835,304,215,156,17,2268,10577,772,83,3845,0,24798,25375,25615
10:20,7355,227,834,305,215,156,17,2269,10661,757,136,3629,0,24798,25379,25619
10:25,7364,218,834,303,216,156,17,2268,10634,766,88,3708,0,24798,25379,25728
10:30,7316,202,833,303,215,157,18,2267,10729,782,-13,3697,0,24798,25379,25691
10:35,7443,194,835,305,215,158,18,2268,10751,767,-140,3590,0,24798,25509,25625
10:40,7377,202,834,304,215,157,18,2268,10789,761,-79,3626,0,24798,25509,25575
10:45,7396,184,835,305,215,156,18,2267,10778,763,-126,3615,0,24798,25509,25580
10:50,7177,162,834,305,215,156,18,2267,10895,783,-119,3789,0,24798,25460,25585
10:55,7205,144,835,299,215,156,18,2267,10739,774,-128,3829,0,24798,25460,25536
11:00,7011,141,837,300,215,156,17,2267,10881,785,-266,4041,0,24798,25460,25492
11:05,6980,155,837,302,216,156,17,2267,10947,852,-143,3757,0,24275,25410,25419
11:10,7100,159,836,301,215,156,17,2267,10800,889,71,3263,0,24275,25410,25270
11:15,7341,163,835,297,216,157,17,2267,10786,780,-102,3369,0,24275,25410,25401
11:20,7643,163,836,300,215,157,16,2268,10693,726,-93,3214,0,24275,25249,25269
11:25,7667,170,836,300,216,157,16,2267,10658,735,-61,3130,0,24275,25249,25251
11:30,7664,178,835,297,216,157,16,2267,10758,765,-121,3036,0,24275,25249,25186
11:35,7601,199,834,295,216,157,16,2266,10859,754,-288,3099,0,24275,25177,25114
11:40,7446,207,833,294,216,157,17,2265,11027,790,-243,3218,0,24275,25177,25265
11:45,7469,212,832,297,217,157,17,2267,10863,819,-221,3159,0,24275,25177,25276
11:50,7559,226,831,297,216,157,16,2266,10900,808,-198,3070,0,24275,25229,25293
11:55,7479,236,831,299,216,158,16,2266,10844,806,66,2880,0,24275,25229,25371
12:00,7180,254,832,300,216,158,17,2266,10689,893,60,2950,0,24275,25229,25286
12:05,6953,295,830,299,216,158,17,2266,10784,932,132,2972,0,24362,25398,25225
12:10,6947,356,829,300,216,158,17,2266,10793,925,116,2944,0,24362,25398,25244
12:15,7152,421,826,297,216,157,16,2267,10815,842,0,2914,0,24362,25398,25199
12:20,7176,465,830,298,216,157,17,2266,11093,786,-57,2887,0,24362,25323,25196
12:25,7149,543,829,296,216,156,17,2266,11019,799,-170,2937,0,24362,25323,25157
12:30,7057,614,832,297,216,158,16,2267,11067,784,-129,2897,0,24362,25323,25143
12:35,7004,719,834,299,216,158,16,2267,11045,800,-145,2798,0,24362,25243,25144
12:40,7048,772,831,301,216,162,17,2266,11024,754,-179,2731,0,24362,25243,25236
12:45,6864,786,830,302,216,165,17,2267,11241,794,-331,2970,0,24362,25243,25232
12:50,6773,780,831,299,216,158,17,2266,11310,865,-189,2948,0,24362,25314,25276
12:55,6864,766,830,301,216,158,17,2266,11204,827,-242,2889,0,24362,25314,25215
13:00,6915,773,829,302,216,158,17,2266,11308,795,-483,3106,0,24362,25314,25195
13:05,6853,807,828,301,216,156,17,2266,11268,787,-455,3225,0,24671,25304,25187
13:10,6818,773,829,300,216,155,16,2265,11229,802,-436,3286,0,24671,25304,25176
13:15,6652,809,828,302,216,156,17,2265,11258,815,-266,3200,0,24671,25304,25189
13:20,6438,891,829,302,216,155,17,2266,10983,817,58,3148,0,24671,25275,25330
13:25,6429,1015,828,304,216,155,17,2266,10871,822,10,3188,0,24671,25275,25392
13:30,6264,1087,830,303,216,155,18,2267,11020,825,-35,3320,0,24671,25275,25490
13:35,6177,1109,829,304,216,154,18,2266,11164,932,-318,3481,0,24671,25564,25509
13:40,5962,1315,829,303,216,154,18,2266,11385,946,-317,3519,0,24671,25564,25580
13:45,6023,1401,826,300,215,154,18,2266,11329,908,-314,3431,0,24671,25564,25632
13:50,6004,1510,817,302,215,154,17,2266,11377,798,-266,3403,0,24671,25767,25671
13:55,5931,1582,813,299,217,168,17,2266,11393,754,-288,3549,0,24671,25767,25764
14:00,5778,1708,806,300,216,174,17,2266,11442,740,-325,3692,0,24671,25767,25791
14:05,5648,1779,799,299,216,175,17,2266,11360,721,-347,3746,0,25001,25975,25746
14:10,5414,1861,789,302,216,194,17,2267,11469,737,-379,3847,0,25001,25975,25800
14:15,5297,1983,777,301,216,196,17,2266,11386,744,-288,3849,0,25001,25975,25834
14:20,5198,2018,775,302,216,196,17,2266,11266,712,49,3569,0,25001,26022,25768
14:25,4982,2034,773,304,216,196,18,2266,11176,733,-21,3859,0,25001,26022,25848
14:30,4859,2039,774,304,215,196,18,2266,11339,782,-51,3916,0,25001,26022,25875
14:35,4640,2073,773,303,215,195,18,2266,11338,767,-82,4089,0,25001,26088,25885
14:40,4458,2128,773,300,215,195,18,2265,11372,769,10,4160,0,25001,26088,25910
14:45,4345,2178,773,300,215,195,18,2266,11328,761,69,4308,0,25001,26088,26047
14:50,4209,2199,773,300,215,195,18,2267,11261,772,134,4371,0,25001,26158,26029
14:55,4141,2254,773,301,215,196,18,2266,11310,743,198,4355,0,25001,26158,26119
15:00,3894,2265,772,301,213,197,19,2266,11446,843,196,4498,0,25001,26158,26206
15:05,3622,2321,772,301,211,197,17,2266,11485,1321,86,4349,0,25546,26371,26245
15:10,3378,2255,771,302,212,196,17,2265,11430,1406,17,4555,0,25546,26371,26233
15:15,3074,2258,771,301,211,195,17,2266,11478,1390,107,4919,0,25546,26371,26324
15:20,2973,2241,773,303,211,196,18,2266,11580,1397,154,4964,0,25546,26651,26415
15:25,3020,2197,782,302,211,196,17,2266,11509,1331,135,5141,0,25546,26651,26438
15:30,2802,2252,792,302,211,196,17,2265,11653,1334,165,5232,0,25546,26651,26530
15:35,2357,2256,795,302,211,197,17,2265,11853,1546,236,5378,0,25546,26850,26612
15:40,1955,2151,797,302,211,197,17,2266,12054,1749,396,5433,0,25546,26850,26667
15:45,1667,2222,793,302,211,196,17,2266,12071,1746,519,5356,0,25546,26850,26624
15:50,1389,2292,792,302,211,195,18,2266,12329,1656,155,5645,0,25546,27032,26684
15:55,1144,2303,793,302,211,207,17,2266,12737,1661,148,5793,0,25546,27032,26722
16:00,926,2370,809,302,211,214,17,2265,12652,1632,188,6003,0,25546,27032,26749
16:05,802,2368,821,305,212,217,17,2265,12717,1606,311,6188,0,26772,27144,26925
16:10,598,2276,830,307,212,228,18,2266,12946,1631,279,6440,0,26772,27144,27040
16:15,445,2215,830,306,213,231,19,2265,13121,1741,215,6571,0,26772,27144,27159
16:20,324,2181,826,304,215,233,18,2266,13174,1862,401,6535,0,26772,27739,27319
16:25,214,2166,829,305,215,232,18,2266,13267,1881,496,6517,0,26772,27739,27573
16:30,142,2311,829,307,215,232,18,2265,13434,1873,482,6473,0,26772,27739,27736
16:35,92,2462,829,307,215,232,19,2266,13620,1806,424,6530,0,26772,28626,27945
16:40,66,2558,828,306,215,230,20,2267,13852,1786,444,6503,0,26772,28626,28143
16:45,9,2605,829,307,215,229,19,2266,14025,1790,454,6555,0,26772,28626,28349
16:50,-33,2647,829,306,215,229,20,2266,14146,1785,515,6553,0,26772,29486,28569
16:55,-32,2701,829,306,215,230,20,2266,14293,1797,543,6583,0,26772,29486,28830
17:00,-29,2797,830,303,216,229,20,2266,14482,1842,674,6370,0,26772,29486,29015
17:05,-29,2895,829,301,216,234,18,2267,14640,1895,730,6082,0,29091,29943,29163
17:10,-29,3023,830,300,215,246,18,2266,14716,1837,678,6135,0,29091,29943,29295
17:15,-29,3041,829,300,214,247,18,2267,14812,1943,687,6066,0,29091,29943,29407
17:20,-28,3039,829,300,214,247,18,2267,14775,2007,694,6071,0,29091,29849,29461
17:25,-29,3095,828,299,214,245,18,2267,14725,1990,611,6175,0,29091,29849,29572
17:30,-28,3052,830,301,214,250,18,2267,14779,2018,450,6388,0,29091,29849,29624
17:35,-27,3061,828,300,214,252,18,2266,14844,2062,377,6462,0,29091,29804,29670
17:40,-27,3069,828,300,214,252,18,2266,14902,2172,443,6345,0,29091,29804,29712
17:45,-27,3111,828,299,214,253,18,2266,14613,2141,308,6630,0,29091,29804,29712
17:50,-27,3152,827,299,214,252,18,2266,14564,2190,333,6655,0,29091,29593,29732
17:55,-27,3127,827,300,214,253,18,2266,14528,2186,381,6681,0,29091,29593,29759
18:00,-27,3030,828,300,214,253,18,2266,14476,2170,415,6803,0,29091,29593,29752
18:05,-27,2991,825,297,214,254,18,2266,14011,2061,470,7212,0,29073,29491,29668
18:10,-27,2952,827,297,213,243,18,2266,13829,2028,488,7373,0,29073,29491,29619
18:15,-26,2903,826,297,214,219,18,2266,13873,2028,619,7299,0,29073,29491,29578
18:20,-26,2894,826,298,214,213,18,2266,13579,2044,675,7418,0,29073,29427,29517
18:25,-26,2844,826,299,214,213,18,2266,13576,2088,715,7340,0,29073,29427,29483
18:30,-22,2866,826,298,214,213,18,2266,13461,2102,647,7351,0,29073,29427,29402
18:35,8,2891,825,299,213,212,18,2266,13346,2119,550,7410,0,29073,29254,29316
18:40,12,2934,826,299,213,212,17,2265,13346,2119,399,7470,0,29073,29254,29285
18:45,12,2987,827,299,214,211,17,2265,13385,2092,352,7452,0,29073,29254,29239
18:50,12,3067,826,298,214,211,18,2266,13358,2074,342,7444,0,29073,29007,29216
18:55,12,3140,827,298,214,210,18,2266,13274,2048,328,7421,0,29073,29007,29138
19:00,5,3221,826,299,215,211,17,2265,13244,1993,314,7428,0,29073,29007,29108
19:05,-13,3248,826,295,214,212,17,2266,12944,1886,526,7630,0,28239,28775,29032
19:10,5,3271,826,291,215,212,17,2266,12690,1924,393,7864,0,28239,28775,28995
19:15,4,3247,826,292,214,213,17,2266,12771,1951,388,7834,0,28239,28775,28954
19:20,-15,3160,827,292,215,213,17,2265,12841,1931,614,7720,0,28239,28652,28921
19:25,5,3151,827,292,215,213,18,2266,12625,1944,399,7883,0,28239,28652,28893
19:30,13,3195,827,293,215,211,17,2267,12659,1927,277,7966,0,28239,28652,28834
19:35,13,3272,826,291,215,210,17,2266,12592,1928,326,7947,0,28239,28566,28813
19:40,13,3347,828,291,215,210,16,2267,12540,1887,297,7942,0,28239,28566,28789
19:45,12,3380,828,292,214,210,16,2267,12539,1876,278,7886,0,28239,28566,28682
19:50,13,3428,827,290,215,211,15,2267,12517,1875,198,7888,0,28239,28379,28654
19:55,12,3457,828,291,214,213,15,2267,12505,1873,182,7897,0,28239,28379,28602
20:00,7,3488,829,289,215,213,15,2266,12470,1862,190,7891,0,28239,28379,28549
20:05,-18,3489,829,291,216,213,15,2267,12425,1894,407,7728,0,27312,28136,28465
20:10,-14,3464,827,292,217,214,15,2268,12157,1917,424,7767,0,27312,28136,28380
20:15,6,3480,828,289,216,213,15,2267,12122,1905,438,7694,0,27312,28136,28281
20:20,11,3501,827,294,216,213,15,2267,11987,1909,450,7701,0,27312,27948,28223
20:25,11,3518,827,293,216,214,15,2267,11907,1913,363,7757,0,27312,27948,28153
20:30,12,3512,828,292,216,214,15,2267,11861,1908,272,7827,0,27312,27948,28080
20:35,12,3496,827,292,216,212,15,2267,11816,1899,161,7906,0,27312,27651,27988
20:40,12,3517,827,292,216,211,15,2267,11834,1894,126,7852,0,27312,27651,27885
20:45,12,3529,828,293,216,212,15,2268,11791,1887,111,7769,0,27312,27651,27762
20:50,12,3495,829,292,216,211,16,2267,11753,1874,105,7714,0,27312,27398,27621
20:55,13,3493,827,292,216,211,16,2267,11672,1857,100,7735,0,27312,27398,27531
21:00,12,3505,828,293,215,211,16,2267,11683,1795,120,7607,0,27312,27398,27402
21:05,12,3519,828,291,215,209,16,2268,11762,1657,323,7418,0,26087,27067,27313
21:10,12,3544,826,292,214,209,17,2268,11690,1597,326,7350,0,26087,27067,27214
21:15,13,3593,827,292,214,209,16,2268,11652,1572,268,7296,0,26087,27067,27067
21:20,13,3638,826,291,214,209,17,2268,11579,1536,279,7266,0,26087,26668,26962
21:25,13,3669,827,293,215,210,17,2269,11471,1528,173,7246,0,26087,26668,26817
21:30,13,3706,826,292,214,210,16,2267,11441,1505,126,7233,0,26087,26668,26715
21:35,13,3698,827,294,214,209,16,2268,11384,1470,119,7209,0,26087,26218,26587
21:40,13,3666,826,294,214,209,17,2268,11312,1408,120,7207,0,26087,26218,26453
21:45,13,3639,826,294,215,209,17,2268,11269,1383,113,7191,0,26087,26218,26311
21:50,13,3609,824,293,215,209,17,2267,11159,1422,87,7202,0,26087,25668,26184
21:55,13,3627,825,293,214,210,16,2268,11033,1391,60,7119,0,26087,25668,25994
22:00,13,3600,826,294,215,206,17,2267,11097,1313,-14,7125,0,26087,25668,25843
22:05,13,3497,824,293,214,204,18,2268,11041,1217,-24,7169,0,24335,25173,25594
22:10,13,3398,825,290,215,185,18,2267,11049,1124,2,7146,0,24335,25173,25430
22:15,12,3355,824,290,215,179,17,2267,10899,1112,9,7168,0,24335,25173,25245
22:20,12,3296,825,289,214,177,17,2268,10737,1096,-1,7211,0,24335,24707,25056
22:25,13,3256,824,291,214,177,16,2268,10532,1102,4,7322,0,24335,24707,24900
22:30,12,3244,824,292,214,176,17,2269,10298,1106,52,7359,0,24335,24707,24768
22:35,12,3213,826,290,215,176,17,2270,10014,1098,21,7513,0,24335,24204,24601
22:40,12,3178,826,290,216,176,17,2269,9642,1107,10,7774,0,24335,24204,24480
22:45,13,3145,826,289,216,176,16,2270,9572,1100,14,7708,0,24335,24204,24332
22:50,12,3091,826,290,216,176,17,2270,9516,1083,-5,7706,0,24335,23745,24165
22:55,12,3069,826,289,216,176,17,2270,9377,1094,-1,7723,0,24335,23745,24037
23:00,12,3004,826,291,217,175,17,2269,9276,1077,2,7688,0,24335,23745,23908
23:05,12,2845,827,289,217,175,17,2269,9257,879,5,7717,0,22667,23347,23720
23:10,12,2740,826,289,217,175,17,2269,9309,871,0,7646,0,22667,23347,23559
23:15,12,2770,827,288,216,173,17,2270,9274,833,-12,7608,0,22667,23347,23427
23:20,12,2738,827,288,217,168,16,2269,9226,797,-12,7655,0,22667,23017,23294
23:25,12,2714,826,288,217,165,17,2269,9146,795,-28,7653,0,22667,23017,23154
23:30,12,2687,826,286,217,166,16,2270,9055,785,-30,7665,0,22667,23017,23039
23:35,12,2678,826,287,216,168,16,2269,8776,780,-33,7848,0,22667,22673,22914
23:40,12,2665,826,287,216,169,15,2269,8622,778,-40,7915,0,22667,22673,22826
23:45,12,2670,826,288,216,170,16,2269,8547,762,-60,7930,0,22667,22673,22717
23:50,12,2652,827,288,216,170,16,2269,8495,771,-59,7872,0,22667,22384,22575
23:55,12,2629,827,286,215,155,16,2269,8433,757,-73,7863,0,22667,22384,22457
