Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-43,3507,928,274,215,211,17,2267,12858,1029,-143,8698,0,31305,29167,29091.0
00:05,-43,3514,929,274,214,203,17,2266,13015,1030,-118,8484,0,28727,28784,28977.0
00:10,-44,3474,929,276,214,175,17,2267,13219,941,4,8125,0,28727,28784,28929.0
00:15,-44,3396,930,277,214,158,17,2267,13365,934,-40,8012,0,28727,28784,28790.0
00:20,-44,3396,929,276,215,137,17,2267,13400,932,-45,7878,0,28727,28307,28606.0
00:25,-44,3378,930,277,215,137,17,2266,13267,922,-64,7900,0,28727,28307,28436.0
00:30,-44,3363,930,280,215,138,17,2267,13077,928,-133,7945,0,28727,28307,28228.0
00:35,-44,3337,930,280,215,138,17,2267,12758,938,-188,8219,0,28727,27759,28095.0
00:40,-43,3337,929,280,215,138,17,2266,12558,925,-221,8309,0,28727,27759,27930.0
00:45,-43,3365,930,279,214,137,17,2267,12526,906,-235,8163,0,28727,27759,27699.0
00:50,-43,3357,930,279,214,137,17,2267,12483,908,-251,8127,0,28727,27304,27551.0
00:55,-43,3372,931,278,215,137,17,2268,12459,906,-249,8042,0,28727,27304,27456.0
01:00,-43,3350,930,278,215,137,17,2267,12474,906,-242,7858,0,28727,27304,27257.0
01:05,-43,3348,931,279,215,137,17,2266,12676,742,-161,7806,0,27095,26869,27155.0
01:10,-44,3351,931,280,215,137,17,2265,12761,728,-188,7674,0,27095,26869,27029.0
01:15,-43,3375,930,280,215,137,16,2265,12684,726,-213,7650,0,27095,26869,26899.0
01:20,-43,3385,931,278,215,137,16,2263,12472,742,-221,7678,0,27095,26510,26768.0
01:25,-43,3367,930,277,215,137,17,2264,12364,738,-235,7696,0,27095,26510,26650.0
01:30,-43,3349,929,276,214,137,16,2264,12194,733,-240,7771,0,27095,26510,26535.0
01:35,-43,3315,930,277,214,138,16,2263,12110,738,-191,7708,0,27095,26135,26427.0
01:40,-43,3299,930,278,215,138,16,2262,11901,741,-143,7722,0,27095,26135,26316.0
01:45,-43,3270,930,278,214,139,17,2264,11669,740,-18,7725,0,27095,26135,26204.0
01:50,-44,3269,929,279,214,139,17,2264,11522,741,-56,7776,0,27095,25877,26069.0
01:55,-44,3243,930,277,215,138,17,2263,11434,754,-48,7788,0,27095,25877,25954.0
