Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-22,2285,917,316,192,347,17,2267,6860,2896,7,9651,0,28453,25995,25768.0
00:05,-22,2262,919,313,192,349,18,2267,6486,2901,16,9970,0,24799,25589,25633.0
00:10,-22,2212,919,307,192,352,18,2268,6182,2888,29,10163,0,24799,25589,25518.0
00:15,-22,2183,919,307,192,352,19,2266,6240,2798,-8,10136,0,24799,25589,25423.0
00:20,-22,2147,921,303,192,351,19,2267,6260,2727,-7,10098,0,24799,25243,25261.0
00:25,-22,2112,921,304,192,352,19,2266,6164,2661,-7,10122,0,24799,25243,25104.0
00:30,-22,2060,921,303,192,353,19,2266,6092,2617,8,10175,0,24799,25243,24993.0
00:35,-22,1976,921,304,192,353,19,2266,6004,2659,9,10161,0,24799,24860,24830.0
00:40,-22,1904,920,304,192,353,18,2266,5909,2647,9,10200,0,24799,24860,24706.0
00:45,-22,1862,921,302,192,353,18,2267,5892,2642,9,10138,0,24799,24860,24576.0
00:50,-22,1836,919,299,192,353,17,2266,5867,2638,9,10072,0,24799,24443,24439.0
00:55,-22,1808,919,301,193,353,17,2266,5748,2615,9,10107,0,24799,24443,24327.0
01:00,-22,1730,920,301,193,353,17,2265,5714,2564,6,10132,0,24799,24443,24198.0
01:05,-22,1673,919,300,193,353,17,2266,5579,2482,9,10306,0,23372,24009,24108.0
01:10,-22,1658,920,297,193,352,17,2266,5549,2450,0,10308,0,23372,24009,23993.0
01:15,-22,1653,920,298,193,352,16,2265,5532,2451,0,10246,0,23372,24009,23902.0
01:20,-22,1679,920,299,193,352,17,2266,5483,2443,-17,10192,0,23372,23699,23797.0
01:25,-22,1714,920,298,193,352,16,2265,5384,2432,-9,10194,0,23372,23699,23722.0
01:30,-22,1721,920,297,193,352,17,2265,5342,2445,0,10059,0,23372,23699,23586.0
