Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-41,1751,916,384,194,283,15,2248,14055,1972,-18,8079,0,32008,29852,29511.0
00:05,-41,1734,915,383,194,276,16,2248,13529,1707,-19,8740,0,29478,29510,29372.0
00:10,-40,1750,913,384,194,276,15,2249,13412,1487,-13,9054,0,29478,29510,29276.0
00:15,-40,1800,913,385,194,277,16,2248,13204,1485,-13,9097,0,29478,29510,29180.0
00:20,-40,1845,913,387,194,277,16,2248,13086,1512,-13,8972,0,29478,28825,29019.0
00:25,-40,1855,913,385,194,277,15,2248,12966,1494,-13,8916,0,29478,28825,28868.0
00:30,-40,1860,914,385,194,277,16,2249,12910,1486,-13,8826,0,29478,28825,28731.0
00:35,-40,1836,915,383,194,277,16,2248,12814,1432,-13,8800,0,29478,28329,28563.0
00:40,-40,1808,915,382,195,277,15,2249,12703,1403,-15,8804,0,29478,28329,28386.0
00:45,-40,1794,917,384,195,276,15,2249,12610,1399,-15,8809,0,29478,28329,28270.0
00:50,-40,1774,914,382,195,276,14,2249,12398,1398,-16,8898,0,29478,27910,28112.0
00:55,-40,1777,917,383,195,276,14,2250,12223,1435,4,8925,0,29478,27910,27995.0
01:00,-40,1792,916,384,194,276,14,2250,12166,1389,-19,8848,0,29478,27910,27873.0
01:05,-40,1790,917,385,195,275,14,2249,12163,1184,-17,8904,0,27724,27618,27710.0
01:10,-40,1779,919,384,195,275,15,2249,12177,1083,-15,8956,0,27724,27618,27569.0
01:15,-40,1799,919,385,195,274,15,2250,12093,1074,-15,8891,0,27724,27618,27432.0
01:20,-40,1846,918,385,194,274,15,2249,11917,1060,-31,8912,0,27724,27278,27299.0
01:25,-40,1870,918,386,194,274,14,2250,11801,1051,-36,8904,0,27724,27278,27171.0
01:30,-40,1869,917,385,195,274,14,2250,11707,1055,-34,8843,0,27724,27278,27032.0
01:35,-40,1866,915,384,195,274,15,2250,11621,1068,-22,8818,0,27724,26867,26935.0
01:40,-40,1864,916,382,195,274,15,2250,11560,1066,-22,8738,0,27724,26867,26798.0
01:45,-39,1845,917,384,195,273,15,2250,11487,1075,-19,8706,0,27724,26867,26694.0
01:50,-39,1833,917,385,195,273,15,2250,11386,1073,-17,8714,0,27724,26474,26609.0
01:55,-40,1809,917,386,195,274,15,2250,11334,1073,-15,8653,0,27724,26474,26491.0
02:00,-40,1806,916,383,196,273,14,2250,11268,1054,-18,8627,0,27724,26474,26400.0
02:05,-40,1798,914,386,196,273,14,2250,11182,1062,-19,8635,0,26509,26235,26290.0
02:10,-40,1770,915,385,196,273,14,2250,11147,1057,-25,8593,0,26509,26235,26187.0
02:15,-40,1753,918,385,196,273,14,2251,11104,1052,-25,8564,0,26509,26235,26088.0
02:20,-39,1745,919,387,196,273,15,2250,10978,1056,-22,8603,0,26509,25950,26010.0
