Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
00:00,-36,4016,886,260,214,178,15,2264,7731,1382,-217,6712,0,22491,22034,21918
00:05,-36,4022,886,260,215,179,15,2265,8048,1266,-408,6871,0,21503,21799,21898
00:10,-36,4025,885,257,215,186,15,2264,8169,1300,-452,6828,0,21503,21799,21822
00:15,-35,4005,886,256,214,187,16,2264,8161,1284,-440,6748,0,21503,21799,21729
00:20,-35,3986,887,257,214,186,16,2264,8040,1286,-422,6771,0,21503,21542,21638
00:25,-35,3958,886,258,214,188,15,2264,7932,1285,-416,6803,0,21503,21542,21546
00:30,-35,3942,887,258,214,191,15,2263,7897,1291,-443,6817,0,21503,21542,21484
00:35,-35,3921,886,259,215,191,15,2264,7893,1272,-450,6791,0,21503,21273,21392
00:40,-35,3953,886,259,215,192,16,2264,8102,975,-439,6946,0,21503,21273,21323
00:45,-35,3994,886,258,215,193,16,2264,8261,961,-448,6843,0,21503,21273,21259
00:50,-35,3994,886,258,214,192,16,2264,8113,964,-447,6954,0,21503,21032,21192
00:55,-35,3970,885,262,214,193,16,2263,8039,955,-440,6974,0,21503,21032,21133
01:00,-35,3910,886,261,214,193,16,2263,7972,942,-413,7021,0,21503,21032,21078
01:05,-35,3864,886,262,215,184,16,2263,7901,934,-360,6980,0,20866,20873,20995
01:10,-35,3855,887,261,215,178,16,2263,7754,911,-337,7055,0,20866,20873,20966
01:15,-35,3854,886,260,215,178,16,2263,7715,918,-351,7081,0,20866,20873,20923
01:20,-35,3810,886,261,215,181,16,2263,7733,922,-361,7107,0,20866,20728,20904
01:25,-35,3790,887,262,215,184,16,2263,7714,928,-361,7092,0,20866,20728,20862
01:30,-35,3785,887,261,215,184,16,2264,7685,911,-335,7055,0,20866,20728,20813
01:35,-35,3807,887,262,214,185,16,2264,7611,923,-341,7067,0,20866,20647,20754
01:40,-35,3864,887,260,214,186,16,2263,7613,942,-364,7024,0,20866,20647,20736
01:45,-35,3873,887,261,214,185,16,2264,7554,934,-365,7031,0,20866,20647,20680
01:50,-35,3897,888,262,214,185,16,2264,7539,771,-357,7199,0,20866,20552,20641
01:55,-35,3923,887,261,214,185,17,2264,7805,647,-366,7293,0,20866,20552,20614
02:00,-35,3927,886,258,214,185,16,2264,7700,645,-339,7329,0,20866,20552,20570
02:05,-35,3902,887,260,215,184,16,2264,7570,629,-437,7612,0,20540,20487,20555
02:10,-35,3853,886,260,215,186,16,2264,7586,604,-484,7780,0,20540,20487,20539
02:15,-35,3820,887,261,215,186,15,2265,7708,596,-498,7753,0,20540,20487,20521
02:20,-35,3803,887,263,215,188,15,2265,7669,594,-402,7625,0,20540,20435,20499
02:25,-35,3786,886,263,214,189,15,2265,7611,596,-402,7599,0,20540,20435,20451
02:30,-35,3777,887,262,215,188,16,2264,7544,595,-338,7584,0,20540,20435,20435
02:35,-35,3772,888,262,215,187,16,2264,7448,601,-349,7597,0,20540,20351,20391
02:40,-35,3747,887,262,215,187,15,2264,7401,597,-324,7616,0,20540,20351,20385
02:45,-35,3714,888,262,215,188,15,2265,7371,592,-326,7641,0,20540,20351,20369
02:50,-35,3691,887,260,215,188,15,2266,7369,593,-328,7642,0,20540,20336,20361
02:55,-35,3672,888,261,215,189,15,2265,7554,598,-470,7661,0,20540,20336,20327
03:00,-35,3661,888,261,215,189,15,2265,7702,578,-513,7667,0,20540,20336,20327
03:05,-37,3663,888,262,215,189,16,2265,7744,573,-482,7614,0,20527,20365,20341
03:10,-36,3657,888,261,215,192,15,2265,7689,574,-384,7508,0,20527,20365,20358
03:15,-36,3657,888,262,215,192,16,2266,7695,569,-370,7417,0,20527,20365,20362
03:20,-36,3653,888,261,215,191,16,2266,7715,558,-422,7483,0,20527,20370,20335
03:25,-36,3687,889,261,215,193,16,2265,7721,560,-380,7401,0,20527,20370,20351
03:30,-36,3736,889,262,215,193,15,2265,7571,556,-298,7307,0,20527,20370,20322
03:35,-36,3825,890,261,215,194,15,2265,7519,553,-317,7294,0,20527,20400,20339
03:40,-36,3898,890,261,215,193,15,2265,7524,550,-304,7240,0,20527,20400,20352
03:45,-37,3937,889,260,215,192,15,2265,7481,550,-293,7173,0,20527,20400,20301
03:50,-36,3924,889,261,215,192,15,2265,7431,552,-227,7103,0,20527,20552,20282
03:55,-36,3860,890,260,215,191,15,2264,7445,569,-235,7149,0,20527,20552,20294
04:00,-36,3777,889,262,214,191,16,2263,7679,604,-361,7275,0,20527,20552,20372
04:05,-37,3725,889,262,214,191,15,2263,7773,652,-348,7301,0,21120,20703,20433
04:10,-37,3728,891,262,214,191,15,2263,7814,675,-332,7326,0,21120,20703,20557
04:15,-36,3741,889,262,214,194,15,2263,7941,664,-335,7290,0,21120,20703,20656
04:20,-36,3772,890,262,214,193,15,2263,7924,666,-260,7208,0,21120,20824,20698
04:25,-36,3821,890,263,214,193,16,2264,7855,671,-262,7211,0,21120,20824,20705
04:30,-36,3887,890,263,214,192,16,2263,7810,656,-189,7142,0,21120,20824,20758
04:35,-36,3939,890,262,214,194,16,2264,7897,656,-247,7125,0,21120,21017,20815
04:40,-36,3922,890,262,214,194,16,2262,8003,672,-214,7061,0,21120,21017,20870
04:45,-36,3909,890,262,214,194,16,2264,7990,667,-209,7083,0,21120,21017,20908
04:50,-36,3868,889,261,214,196,16,2263,8139,698,-227,7024,0,21120,21389,20965
04:55,-36,3817,889,261,214,179,16,2263,8197,683,-198,7040,0,21120,21389,21012
05:00,-36,3811,889,261,214,173,16,2264,8286,689,-83,6912,0,21120,21389,21128
05:05,-36,3832,890,261,214,173,16,2263,8429,713,-88,6865,0,22482,21725,21315
05:10,-36,3838,890,262,213,175,16,2263,8547,715,-69,6899,0,22482,21725,21516
05:15,-36,3856,890,263,214,175,16,2264,8559,711,-61,6952,0,22482,21725,21623
05:20,-36,3870,889,263,214,175,16,2264,8571,708,-62,7032,0,22482,22012,21720
05:25,-36,3891,889,262,215,175,16,2264,8617,704,-32,7000,0,22482,22012,21802
05:30,-36,3887,889,261,214,175,16,2265,8603,701,-12,7043,0,22482,22012,21872
05:35,-37,3852,888,263,214,175,16,2262,8625,912,-42,6888,0,22482,22303,21976
05:40,-37,3821,888,263,214,176,16,2264,8493,1046,-15,6823,0,22482,22303,22102
05:45,-37,3785,889,262,214,176,16,2264,8571,1060,-10,6838,0,22482,22303,22202
05:50,-37,3760,889,262,214,177,16,2265,8447,1395,-28,6615,0,22482,22912,22283
05:55,-37,3714,888,264,214,177,16,2264,8298,1412,-9,6709,0,22482,22912,22385
06:00,-36,3689,888,266,213,176,16,2265,8415,1404,41,6698,0,22482,22912,22509
06:05,-37,3698,888,265,214,175,16,2265,8399,1409,201,6942,0,24631,23454,22842
06:10,-37,3681,888,263,214,176,16,2264,8335,1420,235,7156,0,24631,23454,23116
06:15,-37,3658,889,262,214,178,16,2264,8434,1454,239,7216,0,24631,23454,23277
06:20,-37,3661,890,263,214,179,16,2265,8462,1475,239,7270,0,24631,23821,23394
06:25,-37,3642,889,263,213,179,15,2264,8588,1477,252,7215,0,24631,23821,23472
06:30,-37,3620,889,264,212,180,15,2265,8736,1499,230,7170,0,24631,23821,23578
06:35,-37,3572,888,266,213,180,15,2265,9060,1529,264,7006,0,24631,24042,23723
06:40,-36,3512,888,267,213,179,15,2264,9231,1552,278,6993,0,24631,24042,23889
06:45,-34,3540,888,266,213,178,16,2265,9320,1584,367,6810,0,24631,24042,23950
06:50,-30,3566,889,265,214,178,16,2266,9308,1653,298,6783,0,24631,24435,23988
06:55,-22,3635,887,264,213,197,15,2265,9218,1746,324,6798,0,24631,24435,24086
07:00,-5,3615,887,265,213,220,16,2265,9140,1774,415,6856,0,24631,24435,24175
07:05,13,3568,887,265,212,220,16,2265,9126,1861,506,6918,0,26017,24675,24356
07:10,55,3547,887,264,213,220,16,2264,9088,1930,509,6985,0,26017,24675,24538
07:15,141,3522,887,264,213,221,16,2264,9169,1920,533,6893,0,26017,24675,24626
