Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other,Day ahead forecast,Hour ahead forecast,Current demand
0:00,-26,620,915,283,208,145,14,2252,9828,1006,10,6347,0,22173,21852,21578
0:05,-26,640,898,284,211,145,14,2252,9966,1035,10,6119,0,21304,21467,21508
0:10,-26,666,887,282,214,147,14,2252,9993,1034,18,5852,0,21304,21467,21333
0:15,-26,697,887,282,215,147,14,2252,9978,1034,48,5713,0,21304,21467,21213
0:20,-26,729,887,282,216,150,14,2252,9960,1031,12,5734,0,21304,21187,21233
0:25,-26,742,891,281,215,150,14,2252,9849,1034,10,5756,0,21304,21187,21160
0:30,-26,749,894,279,215,150,13,2254,9888,1015,21,5647,0,21304,21187,21075
0:35,-26,748,886,279,215,150,13,2252,9891,1019,1,5596,0,21304,20935,20998
0:40,-26,745,885,280,215,150,14,2252,9872,1031,-3,5471,0,21304,20935,20884
0:45,-26,741,885,280,215,150,14,2253,9860,1010,11,5467,0,21304,20935,20850
0:50,-26,738,885,282,215,148,14,2252,9825,1001,-11,5479,0,21304,20722,20778
0:55,-26,755,885,282,215,136,14,2253,9811,997,-3,5379,0,21304,20722,20680
1:00,-26,761,885,283,215,117,15,2252,9885,1001,10,5296,0,21304,20722,20632
1:05,-26,761,886,283,215,107,14,2253,9828,1005,-2,5313,0,20478,20501,20578
1:10,-26,762,886,283,215,107,14,2253,9795,1003,10,5257,0,20478,20501,20503
1:15,-26,756,885,283,215,106,14,2253,9790,994,-2,5241,0,20478,20501,20454
1:20,-26,758,887,283,216,106,14,2254,9733,988,-7,5221,0,20478,20375,20377
1:25,-26,774,886,284,215,106,14,2253,9649,992,-4,5246,0,20478,20375,20327
1:30,-26,785,886,284,215,107,14,2253,9611,989,5,5207,0,20478,20375,20256
1:35,-26,797,885,284,215,107,14,2253,9561,980,-4,5145,0,20478,20198,20171
1:40,-26,800,885,283,215,107,14,2253,9517,969,-29,5119,0,20478,20198,20040
1:45,-26,803,885,284,215,106,14,2252,9476,970,-20,5138,0,20478,20198,20003
1:50,-26,812,884,283,215,107,14,2253,9352,973,-11,5137,0,20478,20027,19941
1:55,-26,803,884,283,215,106,14,2253,9348,969,1,5108,0,20478,20027,19889
2:00,-26,801,885,282,215,108,14,2254,9345,965,-8,5092,0,20478,20027,19862
2:05,-26,799,884,283,215,108,15,2253,9281,988,-1,5064,0,19950,19881,19806
2:10,-26,792,884,283,215,108,15,2252,9272,994,10,5043,0,19950,19881,19774
2:15,-26,792,883,282,215,109,14,2251,9231,987,-4,5058,0,19950,19881,19732
2:20,-26,796,883,282,215,109,14,2252,9138,988,-10,5104,0,19950,19695,19692
2:25,-26,795,883,283,215,109,14,2252,9080,989,10,5124,0,19950,19695,19668
2:30,-26,784,888,283,215,108,14,2252,9037,994,-9,5154,0,19950,19695,19625
2:35,-26,776,889,283,215,109,14,2253,8979,996,-2,5162,0,19950,19599,19598
2:40,-26,774,888,284,215,107,14,2251,8973,984,10,5133,0,19950,19599,19547
2:45,-26,755,889,284,215,106,15,2252,8956,989,-2,5134,0,19950,19599,19510
2:50,-26,730,889,282,216,106,15,2252,8935,991,-12,5143,0,19950,19525,19474
2:55,-26,723,888,282,216,106,15,2251,8960,986,8,5129,0,19950,19525,19477
3:00,-26,711,888,282,216,106,14,2251,9008,979,-11,5094,0,19950,19525,19451
3:05,-26,703,889,284,216,112,14,2252,9007,975,-3,5117,0,19735,19478,19503
3:10,-26,701,888,284,216,146,15,2252,9021,996,10,5050,0,19735,19478,19500
3:15,-26,695,889,283,217,146,14,2251,8928,992,-3,5074,0,19735,19478,19441
3:20,-26,689,886,285,217,146,15,2252,8850,998,10,5028,0,19735,19444,19336
3:25,-26,686,888,284,217,146,15,2252,8946,998,-2,4991,0,19735,19444,19375
3:30,-27,665,887,283,217,148,15,2252,9010,996,-7,4981,0,19735,19444,19413
3:35,-27,644,888,285,217,148,15,2250,9008,1003,-4,4995,0,19735,19353,19402
3:40,-28,628,887,284,217,148,15,2251,8988,1005,8,5076,0,19735,19353,19451
3:45,-28,629,896,283,217,148,14,2251,9055,990,-4,5025,0,19735,19353,19457
3:50,-28,638,896,283,217,148,14,2249,9106,989,10,4952,0,19735,19446,19464
3:55,-28,633,896,284,217,149,15,2251,9099,987,-3,5030,0,19735,19446,19507
4:00,-28,638,899,284,217,148,14,2250,9139,979,-9,4989,0,19735,19446,19513
4:05,-29,661,906,283,217,147,14,2250,9248,972,10,4965,0,20158,19684,19608
4:10,-28,683,906,283,217,148,14,2250,9360,937,-8,4990,0,20158,19684,19677
4:15,-28,690,907,283,217,148,14,2252,9465,936,-2,4914,0,20158,19684,19730
4:20,-28,698,910,283,217,147,14,2251,9721,927,10,4695,0,20158,19775,19762
4:25,-28,703,910,283,217,147,14,2251,9659,932,-6,4809,0,20158,19775,19810
4:30,-28,708,905,285,217,147,14,2251,9580,940,-10,4883,0,20158,19775,19831
4:35,-28,682,896,285,217,147,15,2250,9628,945,10,4979,0,20158,19940,19950
4:40,-28,669,909,284,217,147,15,2251,9661,945,-10,5011,0,20158,19940,19984
4:45,-28,674,904,281,217,147,15,2250,9762,942,-3,4967,0,20158,19940,20076
4:50,-28,672,905,280,217,148,15,2250,9937,935,10,4881,0,20158,20193,20131
4:55,-28,664,906,282,217,148,16,2250,9989,955,-2,4893,0,20158,20193,20201
5:00,-29,661,905,285,217,148,16,2250,9994,999,9,4943,0,20158,20193,20307
5:05,-29,658,914,288,217,147,16,2250,10029,1158,-28,5087,0,21560,20663,20530
5:10,-29,651,918,289,217,147,15,2250,9854,1267,-59,5371,0,21560,20663,20759
5:15,-29,642,919,291,217,148,14,2250,9944,1263,-10,5383,0,21560,20663,20947
5:20,-28,628,926,293,217,148,14,2250,10179,1270,5,5271,0,21560,21028,21068
5:25,-28,615,927,293,217,147,14,2250,10340,1237,-4,5223,0,21560,21028,21166
5:30,-28,621,924,292,217,147,14,2249,10447,1236,10,5197,0,21560,21028,21261
5:35,-28,638,918,292,217,147,14,2250,10599,1242,-3,5200,0,21560,21475,21405
5:40,-29,648,918,293,217,147,14,2250,10658,1251,-9,5263,0,21560,21475,21554
5:45,-29,660,918,292,217,147,15,2250,10758,1260,10,5268,0,21560,21475,21683
5:50,-29,687,926,291,217,147,15,2249,10831,1263,-8,5314,0,21560,21982,21812
5:55,-29,707,926,290,217,149,14,2250,10826,1257,3,5435,0,21560,21982,21983
6:00,-29,720,925,292,217,183,14,2250,10819,1293,-18,5594,0,21560,21982,22135
6:05,-29,729,925,299,217,191,14,2249,10849,1597,-19,5683,0,24135,22827,22479
6:10,-29,730,926,302,217,197,14,2250,10592,1763,-22,5996,0,24135,22827,22809
6:15,-30,729,926,302,217,198,14,2248,10626,1783,-10,6156,0,24135,22827,23083
6:20,-30,715,928,303,218,198,13,2249,10837,1788,10,6163,0,24135,23406,23303
6:25,-30,708,928,302,218,198,13,2249,10973,1792,1,6178,0,24135,23406,23465
6:30,-30,704,928,303,217,199,13,2250,11139,1794,-1,6183,0,24135,23406,23633
6:35,-30,715,928,303,218,198,13,2249,11441,1787,0,6093,0,24135,23985,23841
6:40,-31,725,927,304,218,198,13,2251,11685,1799,15,6045,0,24135,23985,24067
6:45,-31,738,928,305,216,198,13,2250,11803,1806,8,6073,0,24135,23985,24245
6:50,-31,753,928,303,216,197,14,2250,11899,1805,10,6165,0,24135,24476,24438
6:55,-31,764,929,302,216,198,14,2249,12001,1809,14,6227,0,24135,24476,24623
7:00,-33,775,928,303,216,197,14,2250,12114,1814,23,6233,0,24135,24476,24764
7:05,-33,798,928,302,216,197,13,2250,12333,1811,95,6216,0,25565,25044,25015
7:10,-30,811,928,303,219,197,13,2249,12520,1844,101,6136,0,25565,25044,25250
7:15,-18,816,928,305,216,197,13,2249,12617,1826,74,6088,0,25565,25044,25236
